date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:44:44	68221/68221	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/layouts-boxed.html	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/layouts-boxed.html	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:44	4499/4499	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-1193%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-3.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-3.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:45	7421/7421	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-1cfd%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-2.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-2.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:45	7126/7126	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-1bd6%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-10.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-10.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:46	5411/5411	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-1523%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-5.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/users/user-5.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:49	28520/28520	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-6f68%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/light.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/light.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:50	37424/37424	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-9230%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/dark.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/dark.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:54	141274/141274	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-rtl.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/app-rtl.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:54	37426/37426	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-9232%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/dark-rtl.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/dark-rtl.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:54	28119/28119	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-6dd7%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/rtl.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/layouts/rtl.png	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:56	141386/141386	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark-rtl.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark-rtl.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:57	10804/10804	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/libs/jquery-knob/jquery.knob.min.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/libs/jquery-knob/jquery.knob.min.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:44:58	64918/64918	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/libs/morris-js/morris.min.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/libs/morris-js/morris.min.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:45:00	1513/1513	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/js/pages/dashboard.init.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/js/pages/dashboard.init.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:45:01	8111/8111	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/js/app.min.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/js/app.min.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:45:01	93167/93167	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/libs/raphael/raphael.min.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/libs/raphael/raphael.min.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:45:05	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-9e4a%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2d41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:06	193944/193944	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/js/vendor.min.js	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/js/vendor.min.js	(from https://coderthemes.com/adminto/layouts/horizontal/dark.html)
00:45:07	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-9e4a%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:12	26004/26004	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-6594%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.woff	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:13	40348/40348	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-9d9c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.ttf	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:14	99368/99368	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.svg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dripicons-v2.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:34	276312/276312	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-43758%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont.woff2?v=5.0.45	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont7e1c.woff2	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:41	390872/390872	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-5f6d8%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont.woff?v=5.0.45	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont7e1c.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:48	62084/62084	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-f284%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/feather.eot?t=1525787366991	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/feathere8ab.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:49	29500/29500	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-733c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/feather.woff?t=1525787366991	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/feathere8ab.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:50	61920/61920	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-f1e0%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/feather.ttf?t=1525787366991	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/feathere8ab.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:53	213926/213926	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/feather.svg?t=1525787366991	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/feathere8ab.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:45:58	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-1339c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify.eot?-fvbane	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify9f24.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:01	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-1339c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/themifyd41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:02	56108/56108	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-db2c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify.woff?-fvbane	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify9f24.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:06	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-132f8%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify9f24.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:09	843696/843696	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-cdfb0%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont.ttf?v=5.0.45	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont7e1c.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:10	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify.svg?-fvbane	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/themify9f24.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:11	843916/843916	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-ce08c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont.eot?v=5.0.45	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont7e1c.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:16	76612/76612	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-12b44%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.woff2	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.woff2	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:18	843916/843916	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-ce08c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfont.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:23	133034/133034	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-207aa%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400d41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:23	133034/133034	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-207aa%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:25	132728/132728	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-20678%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.ttf	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:27	34390/34390	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-8656%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400d41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:27	13584/13584	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-3510%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.woff2	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.woff2	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:28	16800/16800	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-41a0%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.woff	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:29	34390/34390	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-8656%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:32	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-852c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.ttf	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:35	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.svg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-regular-400.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:46	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-31896%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:46	715890/715890	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.svg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:46:56	79444/79444	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-13654%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.woff2	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.woff2	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:01	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-31896%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900d41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:03	103300/103300	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-19384%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.woff	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:04	251/251	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-fb%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/multiple-arrow.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/multiple-arrow.png	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:04	89824/89824	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-15ee0%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.woff	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-brands-400.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:06	5344/5344	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-14e0%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:06	3052/3052	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-bec%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.woff	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:08	5180/5180	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-143c%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.ttf	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:08	1969/1969	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.svg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/dropify.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:08	250/250	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-fa%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/clear.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/clear.png	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:08	1720/1720	---M--	200	added ('OK')	image/gif	etag:%225ebd3c57-6b8%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/loading.gif	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/loading.gif	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:09	12072/12072	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-2f28%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernote.eot	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernote.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:09	12072/12072	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-2f28%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernote.eot?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernoted41d.eot	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:11	7428/7428	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-1d04%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernote.woff?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernoted41d.woff	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:11	11896/11896	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-2e78%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernote.ttf?	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/summernoted41d.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:11	2039/2039	---M--	200	added ('OK')	image/png	etag:%225ebd3c57-7f7%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/jstree.png	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/jstree.png	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/app-dark.min.css)
00:47:13	206204/206204	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/bootstrap.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/bootstrap.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/index.html)
00:47:14	202616/202616	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c57-31778%22	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.ttf	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.ttf	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:16	11630/11630	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-2d6e%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/1.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/1.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/ui-cards.html)
00:47:16	103137/103137	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/css/app.min.css	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/css/app.min.css	(from https://coderthemes.com/adminto/layouts/horizontal/index.html)
00:47:17	16902/16902	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-4206%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/2.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/2.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/ui-cards.html)
00:47:18	897426/897426	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:55%20GMT	https://coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.svg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/fonts/fa-solid-900.svg	(from https://coderthemes.com/adminto/layouts/horizontal/assets/css/icons.min.css)
00:47:21	28587/28587	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c57-6fab%22	https://coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/3.jpg	C:/xampp/htdocs/laravel/covid19/template/Covid19/coderthemes.com/adminto/layouts/horizontal/assets/images/gallery/3.jpg	(from https://coderthemes.com/adminto/layouts/horizontal/ui-cards.html)
